customer_key,customer_id,first_name,last_name,marital_status,gender,birth_date,country,created_date
AW00018717,18717,Carol,Roberts,Married,Male,1972-05-11,United Kingdom,2024-01-02
AW00018718,18718,Betty,Young,Single,Female,1948-01-12,Australia,2023-03-24
AW00018719,18719,Keziah,Singh,Single,Male,1964-07-14,United States,2023-08-04
AW00018720,18720,Thomas,White,Married,Female,1963-04-25,United States,2025-08-21
AW00018721,18721,Patricia,Perez,Single,Female,1973-11-01,Australia,2025-09-25
AW00018722,18722,Steven,Davis,Married,Female,1956-11-17,Germany,2025-05-30
AW00018723,18723,Anthony,Johnson,Married,Male,1993-06-17,Australia,2024-04-17
AW00018724,18724,Mary,Adams,Single,Male,2005-03-26,Germany,2025-12-07
AW00018725,18725,John,Martin,Single,Female,2004-11-07,Australia,2023-12-25
AW00018726,18726,Daniel,Nelson,Single,Female,1971-08-20,AU,2024-04-10
AW00018727,18727,Melissa,Singh,Married,Female,2000-09-20,Germany,2024-05-24
AW00018728,18728,Robert,Perez,Single,Male,1949-12-28,Australia,2024-12-20
AW00018729,18729,Mary,Wright,Married,Female,1975-03-22,Australia,2023-01-05
AW00018730,18730,Karen,Jackson,Married,Female,1996-02-28,Australia,2025-08-28
AW00018731,18731,Jason,Kumar,Single,Male,1983-05-30,United States,2024-09-29
AW00018732,18732,Ronald,Roberts,Single,Female,2000-11-02,United States,2023-02-03
AW00018733,18733,Amanda,Young,Single,Male,1956-03-23,Australia,2025-10-27
AW00018734,18734,Joseph,Phillips,Married,Female,2003-03-25,Australia,2025-08-10
AW00018735,18735,Emily,Jones,Married,Male,1981-02-03,United States,2024-07-04
AW00018736,18736,Lisa,Johnson,Married,Male,1952-08-23,US,2026-03-02
AW00018737,18737,Deborah,Williams,Married,Female,1967-01-27,New Zealand,2023-10-22
AW00018738,18738,Barbara,Walker,Single,Male,1985-03-30,Australia,2024-03-25
AW00018739,18739,Emily,Baker,Single,Male,1954-01-07,United States,2024-07-31
AW00018740,18740,Mark,Campbell,Married,Male,1996-04-22,Australia,2026-03-24
AW00018741,18741,Michelle,Scott,Single,Female,1958-09-21,Canada,2024-02-17
AW00018742,18742,Jennifer,Lee,Married,Male,1945-08-09,Germany,2023-06-25
AW00018743,18743,Thomas,Perez,Married,Female,1989-01-10,Australia,2023-04-09
AW00018744,18744,Linda,Jackson,Married,Male,1973-07-12,France,2025-05-15
AW00018745,18745,Susan,White,Single,Female,2003-11-30,United States,2025-06-20
AW00018746,18746,Malia,Clark,Single,Male,1981-04-23,Germany,2024-06-14
AW00018747,18747,William,Jones,Single,Female,1989-07-08,AU,2025-07-26
AW00018748,18748,Timothy,Davis,Married,Female,2002-08-18,Australia,2025-12-24
AW00018749,18749,Melissa,Lopez,Single,Female,1976-05-14,Australia,2025-02-27
AW00018750,18750,Aroha,Jackson,Single,Female,1952-09-24,Australia,2025-11-28
AW00018751,18751,Steven,Thompson,Single,Male,1949-01-14,Australia,2026-03-13
AW00018752,18752,Mary,Adams,Single,Female,2000-10-21,Australia,2023-04-15
AW00018753,18753,Karen,Scott,Married,Female,1998-01-01,Australia,2024-05-04
AW00018754,18754,Jessica,Wright,Married,Male,1962-05-08,United States,2023-11-09
AW00018755,18755,Jason,Scott,Married,Male,1962-01-13,Australia,2025-04-09
AW00018756,18756,Rebecca,Turner,Single,Female,1971-05-16,Germany,2023-12-25
AW00018757,18757,Kenneth,Manu,Married,Female,1969-09-05,United States,2025-11-04
AW00018758,18758,Michael,Manu,Single,Male,1994-05-04,Australia,2025-03-20
AW00018759,18759,Donald,Phillips,Single,Female,1989-04-07,Australia,2023-03-07
AW00018760,18760,Michelle,Garcia,Single,Female,1992-12-15,Australia,2024-06-12
AW00018761,18761,Donna,Scott,Single,Female,1965-03-25,Australia,2023-10-22
AW00018762,18762,Tane,Green,Married,Male,1945-06-18,Australia,2024-03-09
AW00018763,18763,Richard,Wilson,Single,Female,1982-02-06,Australia,2025-04-20
AW00018764,18764,Robert,Wilson,Single,Female,1987-04-11,United States,2024-01-12
AW00018765,18765,Malia,Lopez,Married,Male,1953-01-22,Australia,2024-11-30
AW00018766,18766,Richard,Moore,Married,Female,2003-12-25,United States,2023-05-13
AW00018767,18767,William,Parker,Married,Male,1952-01-15,Germany,2023-12-11
AW00018768,18768,Susan,Adams,Single,Male,1962-04-12,United Kingdom,2025-04-13
AW00018769,18769,Jason,Wright,Single,Male,1999-04-13,United Kingdom,2026-04-20
AW00018770,18770,Baraa,Taylor,Married,Male,1990-08-28,Australia,2025-10-16
AW00018771,18771,Michael,Patel,Single,Female,1993-11-10,Australia,2025-10-24
AW00018772,18772,Linda,Thompson,Married,Female,1973-10-18,Australia,2024-05-09
AW00018773,18773,Patricia,Campbell,Single,Male,1968-05-18,United States,2024-08-18
AW00018774,18774,Carol,Adams,Single,Female,2005-01-10,Australia,2025-03-25
AW00018775,18775,Susan,Roberts,Married,Female,1980-09-27,Canada,2026-01-30
AW00018776,18776,Paul,Thompson,Single,Female,1987-06-02,Australia,2024-10-19
AW00018777,18777,Mere,Garcia,Married,Female,1946-01-06,Germany,2023-03-11
AW00018778,18778,Steven,Toalii,Married,Male,1972-12-11,New Zealand,2023-06-06
AW00018779,18779,Andrew,Jones,Married,Female,1955-07-09,United Kingdom,2025-08-10
AW00018780,18780,Donna,Davis,Single,Male,1967-04-23,Australia,2025-10-27
AW00018781,18781,Jennifer,Lewis,Single,Female,1960-12-27,France,2023-08-27
AW00018782,18782,Peter,Johnson,Married,Female,2006-02-04,AU,2023-07-04
AW00018783,18783,Barbara,Wilson,Married,Female,1980-04-26,Germany,2023-01-14
AW00018784,18784,Deborah,Thompson,Married,Male,1966-05-27,France,2024-01-10
AW00018785,18785,Joshua,Mitchell,Married,Female,2006-05-30,Canada,2025-04-11
AW00018786,18786,Lisa,Garcia,Married,Female,2004-03-21,DE,2025-06-12
AW00018787,18787,Anthony,Carter,Married,Female,1958-08-07,Australia,2024-10-13
AW00018788,18788,Daniel,Clark,Single,Male,1999-07-22,Canada,2026-03-22
AW00018789,18789,Timothy,Lee,Single,Male,1979-04-14,Australia,2024-08-17
AW00018790,18790,Anthony,Ngata,Single,Female,1998-11-10,Australia,2025-11-24
AW00018791,18791,Richard,Young,Married,Female,1966-03-29,Australia,2023-05-26
AW00018792,18792,Lisa,Green,Married,Female,1956-11-09,Canada,2024-05-02
AW00018793,18793,Michelle,Allen,Single,Male,1999-04-09,Australia,2026-04-20
AW00018794,18794,Kimberly,Thompson,Married,Male,1968-08-27,United Kingdom,2025-09-23
AW00018795,18795,Elizabeth,Martin,Single,Female,1983-10-04,Germany,2025-08-23
AW00018796,18796,Michelle,White,Single,Female,1948-10-26,Australia,2025-07-07
AW00018797,18797,Susan,Williams,Married,Male,2005-12-17,United Kingdom,2024-01-31
AW00018798,18798,Melissa,Lee,Married,Male,1993-07-10,Australia,2025-12-28
AW00018799,18799,John,Lopez,Married,Male,1964-12-13,Canada,2023-12-01
AW00018800,18800,Baraa,Brown,Single,Male,2006-01-27,Australia,2024-09-22
AW00018801,18801,Barbara,Miller,Single,Female,1979-12-21,United States,2025-05-23
AW00018802,18802,George,Davis,Single,Female,1975-01-30,United States,2023-04-09
AW00018803,18803,Richard,Taylor,Married,Male,1995-04-27,Germany,2026-01-02
AW00018804,18804,Malia,Patel,Single,Male,1980-10-29,Australia,2023-07-30
AW00018805,18805,Sandra,Roberts,Single,Male,1954-12-31,Australia,2024-07-13
AW00018806,18806,Tane,Lewis,Single,Male,1947-11-26,Australia,2024-06-22
AW00018807,18807,Paul,Williams,Single,Female,2006-05-05,Australia,2026-04-28
AW00018808,18808,Michelle,Nelson,Single,Male,1958-03-02,Australia,2025-02-26
AW00018809,18809,Sione,Turner,Single,Female,1998-11-20,Canada,2026-01-03
AW00018810,18810,Barbara,Nime,Married,Male,1987-09-17,United States,2023-06-27
AW00018811,18811,Carol,King,Single,Male,1977-08-07,United States,2026-04-04
AW00018812,18812,Steven,Phillips,Married,Male,1988-02-01,United States,2026-04-02
AW00018813,18813,Amanda,Garcia,Married,Male,1992-09-17,United States,2023-08-21
AW00018814,18814,Nancy,Lopez,Single,Female,2002-06-21,Australia,2025-02-28
AW00018815,18815,Sandra,Green,Married,Male,1984-10-25,France,2024-11-19
AW00018816,18816,Michelle,Wright,Single,Male,1980-01-10,United Kingdom,2023-05-31
AW00018817,18817,Baraa,Johnson,Single,Female,1966-11-18,Australia,2023-09-18
AW00018818,18818,Jason,Toalii,Single,Female,1988-08-05,Australia,2026-04-03
AW00018819,18819,Emily,Lee,Married,Female,1956-11-13,Australia,2024-08-03
AW00018820,18820,Andrew,Singh,Married,Male,1967-04-08,Australia,2023-09-19
AW00018821,18821,Betty,Turner,Married,Female,1945-04-01,Australia,2023-01-30
AW00018822,18822,Charles,Thomas,Married,Male,1957-05-15,US,2023-05-21
AW00018823,18823,Kimberly,Singh,Single,Male,1992-12-18,US,2023-02-07
AW00018824,18824,Stephanie,Perez,Married,Female,1978-07-21,United Kingdom,2023-11-12
AW00018825,18825,John,Patel,Single,Male,1945-07-14,United Kingdom,2025-01-11
AW00018826,18826,Brian,Lee,Single,Female,1991-05-18,Australia,2024-09-18
AW00018827,18827,Charles,Young,Married,Female,1949-08-26,Australia,2025-01-16
AW00018828,18828,Amanda,Jones,Single,Male,1980-07-19,Australia,2023-12-11
AW00018829,18829,Kenneth,Nelson,Married,Female,1945-10-02,Australia,2023-10-25
AW00018830,18830,Thomas,Perez,Married,Male,1992-08-18,Australia,2023-08-03
AW00018831,18831,Kenneth,Manu,Single,Male,2003-01-17,Australia,2023-05-11
AW00018832,18832,Donald,Roberts,Single,Female,1945-09-20,Australia,2023-06-24
AW00018833,18833,Sarah,Johnson,Single,Female,1945-12-25,United Kingdom,2023-11-18
AW00018834,18834,Jason,Clark,Single,Male,1998-02-22,United Kingdom,2024-07-06
AW00018835,18835,Betty,Miller,Single,Female,1950-04-08,Australia,2024-11-22
AW00018836,18836,Tane,Thompson,Married,Male,2002-05-03,Australia,2024-06-04
AW00018837,18837,Joshua,Martin,Married,Male,1957-02-19,France,2024-03-27
AW00018838,18838,Stephanie,Adams,Single,Female,1975-05-31,United Kingdom,2025-11-22
AW00018839,18839,David,Manu,Married,Male,1986-04-11,United States,2023-10-13
AW00018840,18840,Jessica,Roberts,Married,Female,,Australia,2025-06-30
AW00018841,18841,Baraa,Brown,Married,Female,1996-07-16,Australia,2025-07-07
AW00018842,18842,Ashley,Davis,Single,Female,1980-03-16,United States,2026-05-08
AW00018843,18843,Rebecca,White,Married,Female,1948-11-09,United Kingdom,2026-04-23
AW00018844,18844,Mere,Moore,Married,Female,1976-04-18,Germany,2023-09-01
AW00018845,18845,Betty,Manu,Single,Male,1971-06-29,Germany,2023-06-06
AW00018846,18846,Rebecca,Allen,Married,Female,1969-07-11,United States,2024-11-24
AW00018847,18847,Mary,Walker,Married,Female,1948-12-07,Australia,2026-02-28
AW00018848,18848,Jennifer,Walker,Married,Female,1970-08-07,Australia,2025-04-21
AW00018849,18849,Kimberly,Brown,Married,Female,1991-02-05,United States,2025-08-27
AW00018850,18850,Carol,Phillips,Single,Male,2001-07-30,Australia,2023-09-05
AW00018851,18851,Sione,Singh,Single,Male,1976-03-17,Australia,2023-11-10
AW00018852,18852,Karen,Walker,Married,Male,1970-06-05,Canada,2023-05-15
AW00018853,18853,Jessica,Lopez,Married,Female,1974-08-16,Canada,2023-11-07
AW00018854,18854,Thomas,Clark,Married,Male,1959-01-29,Australia,2024-05-18
AW00018855,18855,Baraa,Walker,Married,Male,1958-05-28,Australia,2023-10-03
AW00018856,18856,Joseph,Clark,Single,Male,1949-09-11,United States,2024-10-05
AW00018857,18857,Rebecca,Turner,Single,Male,1979-01-31,France,2025-03-28
AW00018858,18858,Susan,Phillips,Single,Male,1981-08-22,Australia,2023-11-10
AW00018859,18859,Kimberly,Walker,Married,Female,1957-07-09,Australia,2023-03-24
AW00018860,18860,Andrew,Anderson,Single,Male,1947-09-26,Germany,2026-05-21
AW00018861,18861,Malia,Toalii,Married,Female,1985-04-10,Germany,2025-11-14
AW00018862,18862,Deborah,Lewis,Married,Female,1982-10-28,France,2025-06-09
AW00018863,18863,James,Phillips,Married,Female,1946-06-10,Australia,2026-04-25
AW00018864,18864,Sarah,Perez,Single,Female,1950-08-23,Australia,2025-09-02
AW00018865,18865,Andrew,Young,Married,Male,1947-06-10,USA,2023-04-07
AW00018866,18866,Michelle,Lee,Married,Female,2006-02-01,France,2023-04-07
AW00018867,18867,James,Kumar,Married,Female,1965-09-02,Australia,2026-02-17
AW00018868,18868,Donald,Phillips,Single,Female,1982-12-19,France,2025-08-04
AW00018869,18869,Melissa,Ngata,Married,Female,1973-05-09,Australia,2023-09-28
AW00018870,18870,Peter,Patel,Single,Male,1992-03-29,United States,2023-02-13
AW00018871,18871,Elizabeth,Wilson,Married,Female,1978-07-03,Australia,2024-09-23
AW00018872,18872,Kenneth,Lopez,Single,Male,1972-02-12,Australia,2025-03-07
AW00018873,18873,Rebecca,White,Single,Male,1997-12-31,France,2024-05-09
AW00018874,18874,Baraa,Campbell,Single,Male,1995-11-19,AU,2023-01-25
AW00018875,18875,Ronald,Roberts,Married,Male,1968-09-14,Australia,2025-04-22
AW00018876,18876,Susan,Moore,Single,Female,1964-03-07,United Kingdom,2025-11-14
AW00018877,18877,Michael,Patel,Married,Female,1986-12-12,New Zealand,2023-10-13
AW00018878,18878,Ronald,Campbell,Single,Female,1986-04-16,United Kingdom,2025-10-04
AW00018879,18879,Elizabeth,Wilson,Single,Male,2002-09-08,Germany,2023-12-05
AW00018880,18880,Elizabeth,Ngata,Single,Male,1984-01-02,Canada,2025-07-17
AW00018881,18881,Paul,Wilson,Single,Male,1981-04-20,Australia,2024-01-22
AW00018882,18882,Jason,Phillips,Married,Male,1974-08-13,United States,2023-10-10
AW00018883,18883,Anthony,Martin,Single,Female,1994-09-05,Australia,2024-01-31
AW00018884,18884,Donna,Adams,Single,Male,1999-06-26,France,2024-08-08
AW00018885,18885,Susan,White,Single,Female,1980-07-11,Australia,2023-08-29
AW00018886,18886,Daniel,King,Single,Female,1978-07-30,Australia,2023-07-05
AW00018887,18887,Jennifer,Wright,Single,Female,1961-08-31,United States,2024-02-03
AW00018888,18888,Peter,White,Married,Male,1987-07-13,Australia,2024-04-08
AW00018889,18889,Elizabeth,Roberts,Married,Female,1993-08-19,Australia,2023-10-04
AW00018890,18890,Baraa,Kumar,Married,Male,2002-08-19,United States,2024-01-31
AW00018891,18891,James,Ngata,Married,Female,1959-09-17,United Kingdom,2025-10-03
AW00018892,18892,Amanda,Green,Married,Male,1983-10-20,Australia,2025-10-17
AW00018893,18893,Thomas,Lewis,Married,Female,1962-01-06,United States,2024-05-05
AW00018894,18894,Aroha,Ngata,Married,Male,2006-12-03,Australia,2023-09-26
AW00018895,18895,Stephanie,Williams,Single,Female,1964-01-31,United States,2026-05-17
AW00018896,18896,Peter,Moore,Married,Male,1963-11-15,Australia,2023-06-29
AW00018897,18897,Melissa,Manu,Married,Male,1970-12-09,United States,2024-10-11
AW00018898,18898,David,Thomas,Single,Female,1995-04-21,United States,2024-10-10
AW00018899,18899,Lisa,Allen,Single,Male,1966-07-16,Australia,2026-01-10
AW00018900,18900,Mark,Turner,Married,Female,1986-04-15,United States,2025-08-22
AW00018901,18901,Jessica,Clark,Single,Male,1968-03-04,United States,2023-05-28
AW00018902,18902,Karen,Davis,Single,Male,1966-03-30,United States,2026-02-23
AW00018903,18903,Karen,White,Married,Female,1965-01-30,Australia,2025-08-23
AW00018904,18904,Richard,Williams,Married,Male,2003-06-21,US,2023-09-15
AW00018905,18905,Rebecca,Hall,Single,Male,1966-05-19,Australia,2024-09-29
AW00018906,18906,John,Adams,Single,Female,1996-08-10,Australia,2024-05-10
AW00018907,18907,Barbara,Hall,Single,Male,1950-11-09,Australia,2024-02-04
AW00018908,18908,Linda,Parker,Single,Female,1965-06-14,United Kingdom,2025-12-11
AW00018909,18909,Deborah,Phillips,Married,Female,1991-04-26,Australia,2025-09-12
AW00018910,18910,Mere,Hall,Single,Female,1964-01-22,New Zealand,2026-05-01
AW00018911,18911,Sandra,Manu,Single,Female,2004-03-13,United Kingdom,2023-03-26
AW00018912,18912,Deborah,Lewis,Single,Male,1999-07-23,Australia,2026-02-26
AW00018913,18913,Michelle,Campbell,Single,Male,1988-05-10,Canada,2025-04-08
AW00018914,18914,Mary,King,Married,Female,1952-07-18,France,2023-05-05
AW00018915,18915,Michelle,Hall,Married,Male,2006-11-28,New Zealand,2024-11-21
AW00018916,18916,Patricia,Miller,Single,Female,1950-03-02,Australia,2023-12-19
AW00018917,18917,Ashley,Moore,Single,Male,1974-01-12,United States,2026-02-13
AW00018918,18918,Michelle,Davis,Married,Male,1963-02-06,United States,2026-04-07
AW00018919,18919,Richard,Thomas,Married,Female,1956-02-26,France,2023-08-05
AW00018920,18920,Michelle,Mitchell,Single,Female,1980-04-16,Australia,2025-11-15
AW00018921,18921,George,Williams,Single,Female,1964-02-25,United States,2026-02-12
AW00018922,18922,Peter,Miller,Married,Male,1983-10-21,Australia,2025-10-01
AW00018923,18923,Anthony,Manu,Single,Female,1956-07-05,United Kingdom,2023-01-25
AW00018924,18924,Joshua,Hall,Married,Female,1986-11-20,United States,2023-02-27
AW00018925,18925,Tane,Kumar,Married,Female,1982-02-27,USA,2024-04-15
AW00018926,18926,Amanda,Davis,Single,Female,1980-09-29,Australia,2025-02-08
AW00018927,18927,Mary,Miller,Single,Female,1987-11-24,Australia,2023-06-11
AW00018928,18928,Tane,Lewis,Married,Female,1984-09-27,United Kingdom,2023-08-29
AW00018929,18929,Betty,Martin,Married,Female,1977-06-07,Australia,2024-03-08
AW00018930,18930,Timothy,Mitchell,Single,Female,1948-02-07,Australia,2025-01-18
AW00018931,18931,Brian,Allen,Married,Male,1960-03-16,United States,2024-05-13
AW00018932,18932,Andrew,Moore,Single,Female,1957-02-19,Australia,2023-03-16
AW00018933,18933,George,King,Married,Female,1948-05-16,Australia,2024-11-12
AW00018934,18934,Elizabeth,Williams,Single,Male,1949-10-24,Germany,2025-07-25
AW00018935,18935,Donna,Moore,Married,Male,1969-03-31,Australia,2025-10-25
AW00018936,18936,Ashley,Perez,Single,Female,1983-12-20,Australia,2024-09-22
AW00018937,18937,Mere,Lee,Single,Male,1990-06-05,Australia,2023-01-13
AW00018938,18938,Mary,Wright,Single,Female,1982-09-14,France,2025-05-29
AW00018939,18939,Mary,Adams,Single,Female,1983-07-21,Australia,2024-01-16
AW00018940,18940,Aroha,Allen,Single,Female,1948-08-04,Australia,2023-04-26
AW00018941,18941,Timothy,Toalii,Married,Male,1962-02-16,New Zealand,2023-07-30
AW00018942,18942,Steven,Green,Married,Male,2001-11-27,Australia,2023-04-01
AW00018943,18943,Betty,Lopez,Married,Female,1968-07-16,Australia,2023-07-08
AW00018944,18944,Barbara,Nime,Single,Male,1970-05-14,Australia,2025-01-08
AW00018945,18945,Nancy,Davis,Married,Female,1973-04-07,Australia,2023-11-15
AW00018946,18946,Joshua,Phillips,Married,Female,1954-05-17,Australia,2024-09-11
AW00018947,18947,Carol,Thomas,Single,Female,1997-09-02,Australia,2024-11-15
AW00018948,18948,Rebecca,White,Single,Male,1996-07-11,United States,2025-01-11
AW00018949,18949,Mark,Young,Single,Female,1998-08-31,Australia,2024-04-09
AW00018950,18950,Barbara,Hall,Single,Female,1998-09-19,United States,2024-05-02
AW00018951,18951,Malia,Parker,Married,Male,1948-02-01,Canada,2025-01-13
AW00018952,18952,Michael,White,Married,Female,1973-02-18,Australia,2023-10-21
AW00018953,18953,Sarah,Jones,Single,Male,1998-07-31,Australia,2024-07-31
AW00018954,18954,Kenneth,Lewis,Single,Male,1957-10-28,Australia,2025-09-14
AW00018955,18955,Barbara,Jones,Married,Female,1971-08-11,United States,2024-08-19
AW00018956,18956,Anthony,Carter,Married,Male,1964-12-15,Canada,2024-12-06
AW00018957,18957,Jennifer,Jones,Single,Male,1979-03-08,Canada,2025-03-11
AW00018958,18958,Aroha,Anderson,Single,Male,1959-01-30,Australia,2025-08-24
AW00018959,18959,Timothy,Anderson,Married,Female,2004-04-05,Australia,2024-07-28
AW00018960,18960,Charles,Manu,Married,Female,1974-07-26,United Kingdom,2024-07-09
AW00018961,18961,David,Taylor,Single,Male,1965-06-15,New Zealand,2023-05-17
AW00018962,18962,Matthew,Wilson,Married,Male,1951-07-28,Australia,2025-03-22
AW00018963,18963,John,Manu,Married,Female,1984-03-14,United States,2024-03-13
AW00018964,18964,Kenneth,Turner,Single,Male,1957-05-02,Australia,2023-04-05
AW00018965,18965,Charles,Brown,Single,Female,1989-08-26,Australia,2026-03-31
AW00018966,18966,Amanda,Campbell,Single,Male,1975-08-06,France,2023-10-11
AW00018967,18967,Paul,Walker,Married,Male,1990-03-21,Australia,2025-02-02
AW00018968,18968,Mark,Nelson,Single,Female,1991-01-22,Australia,2023-03-03
AW00018969,18969,Timothy,Allen,Married,Male,1956-07-21,Germany,2023-02-10
AW00018970,18970,Kimberly,Brown,Single,Female,1950-03-10,France,2023-11-11
AW00018971,18971,Nancy,Taylor,Single,Male,1951-01-18,Canada,2024-09-10
AW00018972,18972,Tane,Taylor,Married,Female,1979-06-28,France,2025-06-18
