cst_id,cst_key,cst_firstname,cst_lastname,cst_marital_status,cst_gndr,cst_create_date
18616.0,AW00018616,Peter,Phillips,M,F,2025-11-16
18617.0,AW00018617,Timothy,Green,M,M,2023-08-31
18618.0,AW00018618,Elizabeth,Wright,M,M,2026-05-30
18619.0,AW00018619,Sandra,Green,S,M,2025-08-10
18620.0,AW00018620,Peter,Campbell,M,M,2023-12-16
18621.0,AW00018621,Joseph,Davis,S,M,2024-10-07
18622.0,AW00018622,Charles,Williams,M,M,2026-04-02
18623.0,AW00018623,Brian,Young,S,F,2025-04-26
18624.0,AW00018624,Carol,Thomas,M,F,2023-04-15
18625.0,AW00018625,Sione,Johnson,M,M,2025-10-09
18626.0,AW00018626,Anthony,Thompson,S,M,2023-10-28
18627.0,AW00018627,Baraa,Wright,M,M,2025-12-08
18628.0,AW00018628,Robert,Lee,M,M,2024-01-08
18629.0,AW00018629,Kimberly,King,S,M,2023-12-30
18630.0,AW00018630,Mary,Williams,M,F,2025-04-29
18631.0,AW00018631,Mere,Williams,M,F,2026-05-16
18632.0,AW00018632,Melissa,Turner,S,M,2023-02-24
18633.0,AW00018633,Emily,Manu,M,M,2025-05-28
18634.0,AW00018634,Peter,Perez,S,F,2025-03-29
18635.0,AW00018635,Amanda,Baker,M,F,2026-05-15
18636.0,AW00018636,Nancy,Adams,S,M,2025-01-05
18637.0,AW00018637,Michael,Baker,S,M,2023-12-08
18638.0,AW00018638,Michelle,Thompson,S,M,2023-08-22
18639.0,AW00018639,Karen,Patel,M,F,2026-01-07
18640.0,AW00018640,Brian,Hall,S,F,2023-05-20
18641.0,AW00018641,Jennifer,Wright,M,F,2023-02-03
18642.0,AW00018642,David,Lopez,S,F,2024-07-08
18643.0,AW00018643,Jennifer,White,S,F,2025-10-21
18644.0,AW00018644,Jason,Roberts,S,F,2025-09-08
18645.0,AW00018645,Robert,White,S,M,2023-10-22
18646.0,AW00018646,Rebecca,Toalii,S,F,2026-01-18
18647.0,AW00018647,Mere,Roberts,M,F,2026-04-11
18648.0,AW00018648,Keziah,Green,S,M,2025-12-11
18649.0,AW00018649,Joseph,Ngata,S,M,2026-04-04
18650.0,AW00018650,Linda,Nime,S,F,2024-04-10
18651.0,AW00018651,Daniel,Perez,M,M,2025-07-29
18652.0,AW00018652,Daniel,Parker,S,M,2025-08-14
18653.0,AW00018653,Susan,Phillips,S,M,2024-04-24
18654.0,AW00018654,Donna,Parker,M,M,2026-02-04
18655.0,AW00018655,Richard,Allen,M,M,2024-12-10
18656.0,AW00018656,Linda,Carter,S,F,2025-08-19
18657.0,AW00018657,Anthony,Singh,S,M,2026-03-15
18658.0,AW00018658,Linda,Mitchell,M,M,2024-05-30
18659.0,AW00018659,Matthew,Wright,M,F,2024-02-18
18660.0,AW00018660,Jessica,Brown,S,F,2024-11-10
18661.0,AW00018661,Rebecca,Thompson,M,M,2025-01-07
18662.0,AW00018662,Joshua,Turner,S,F,2026-02-25
18663.0,AW00018663,Mere,Manu,M,M,2025-03-02
18664.0,AW00018664,Robert,Nime,M,M,2024-02-09
18665.0,AW00018665,Emily,Green,M,M,2025-01-31
18666.0,AW00018666,Richard,Parker,M,M,2025-04-26
18667.0,AW00018667,Patricia,Williams,S,M,2024-04-08
,AW00018668,David,Scott,S,F,2024-12-09
18669.0,AW00018669,Keziah,Manu,M,M,2023-05-15
18670.0,AW00018670,David,Lopez,M,F,2025-09-01
18671.0,AW00018671,Susan,Patel,S,M,2023-04-19
18672.0,AW00018672,Donald,Allen,S,F,2025-02-08
18673.0,AW00018673,Rebecca,Toalii,M,F,2023-03-30
18674.0,AW00018674,Timothy,Kumar,M,F,2023-08-29
18675.0,AW00018675,Steven,White,S,M,2025-04-18
18676.0,AW00018676,Kenneth,King,S,M,2025-02-01
18677.0,AW00018677,Mark,King,S,M,2023-10-24
18678.0,AW00018678,Karen,Smith,S,M,2026-02-19
18679.0,AW00018679,Sarah,Turner,S,F,2024-11-04
18680.0,AW00018680,Peter,Scott,S,F,2026-05-15
18681.0,AW00018681,Malia,White,S,F,2023-10-27
18682.0,AW00018682,Richard,Mitchell,S,M,2026-05-29
18683.0,AW00018683,Carol,White,M,F,2024-08-03
18684.0,AW00018684,Melissa,Adams,S,F,2023-05-07
18685.0,AW00018685,Brian,Lopez,M,M,2026-02-08
18686.0,AW00018686,Peter,Lewis,S,F,2023-09-09
18687.0,AW00018687,Jennifer,Davis,M,M,2025-01-23
18688.0,AW00018688,Barbara,Allen,M,F,2025-09-30
18689.0,AW00018689,James,Wright,S,F,2026-02-11
18690.0,AW00018690,Ronald,Wright,M,F,2023-01-19
18691.0,AW00018691,Michelle,Kumar,S,F,2024-10-10
18692.0,AW00018692,Ronald,Brown,M,M,2023-06-28
18693.0,AW00018693,Amanda,Manu,S,M,2024-06-05
18694.0,AW00018694,Sione,Manu,M,F,2023-01-11
18695.0,AW00018695,William,Brown,S,F,2025-07-20
18696.0,AW00018696,Joseph,Phillips,S,F,2024-06-13
18697.0,AW00018697,Melissa,Nelson,M,F,2026-03-16
18698.0,AW00018698,Donald,Ngata,M,M,2025-10-21
18699.0,AW00018699,Peter,Manu,S,F,2025-12-19
18700.0,AW00018700,Tane,Nelson,S,F,2025-06-10
18701.0,AW00018701,Linda,Lewis,S,M,2023-05-06
18702.0,AW00018702,Kimberly,Nime,M,F,2025-12-23
18703.0,AW00018703,Mere,Moore,S,F,2023-05-28
18704.0,AW00018704,Patricia,Baker,S,M,2023-08-30
18705.0,AW00018705,Joseph,Toalii,S,M,2023-08-17
18706.0,AW00018706,Lisa,Thompson,M,F,2026-02-23
18707.0,AW00018707,Charles,Perez,M,F,2024-07-28
18708.0,AW00018708,Paul,Phillips,M,M,2023-07-17
18709.0,AW00018709,James,Moore,M,M,2025-01-03
18710.0,AW00018710,Steven,Hall,M,M,2023-10-16
18711.0,AW00018711,John,Patel,S,M,2024-07-02
18712.0,AW00018712,Michelle,Brown,S,F,2025-04-17
18713.0,AW00018713,Carol,Ngata,S,M,2023-07-10
18714.0,AW00018714,Michelle,Ngata,M,M,2025-07-31
18715.0,AW00018715,Jessica,Lewis,M,F,2023-01-28
18716.0,AW00018716,Linda,Baker,S,M,2026-03-06
18717.0,AW00018717,Carol,Roberts,M,M,2024-01-02
18718.0,AW00018718,Betty,Young,S,F,2023-03-24
18719.0,AW00018719,Keziah,Singh,S,M,2023-08-04
18720.0,AW00018720,Thomas,White,M,F,2025-08-21
18721.0,AW00018721,Patricia,Perez,S,F,2025-09-25
18722.0,AW00018722,Steven,Davis,M,F,2025-05-30
18723.0,AW00018723,Anthony,Johnson,M,M,2024-04-17
18724.0,AW00018724,Mary,Adams,S,M,2025-12-07
18725.0,AW00018725,John,Martin,S,F,2023-12-25
18726.0,AW00018726,Daniel,Nelson,S,F,2024-04-10
18727.0,AW00018727,Melissa,Singh,M,F,2024-05-24
18728.0,AW00018728,Robert,Perez,S,M,2024-12-20
18729.0,AW00018729,Mary,Wright,M,F,2023-01-05
18730.0,AW00018730,Karen,Jackson,M,F,2025-08-28
18731.0,AW00018731,Jason,Kumar,S,M,2024-09-29
18732.0,AW00018732,Ronald,Roberts,S,F,2023-02-03
18733.0,AW00018733,Amanda,Young,S,M,2025-10-27
18734.0,AW00018734,Joseph,Phillips,M,F,2025-08-10
18735.0,AW00018735,Emily,Jones,M,M,2024-07-04
18736.0,AW00018736,Lisa,Johnson,M,M,2026-03-02
18737.0,AW00018737,Deborah,Williams,M,F,2023-10-22
18738.0,AW00018738,Barbara,Walker,S,M,2024-03-25
18739.0,AW00018739,Emily,Baker,S,M,2024-07-31
18740.0,AW00018740,Mark,Campbell,M,M,2026-03-24
18741.0,AW00018741,Michelle,Scott,S,F,2024-02-17
18742.0,AW00018742,Jennifer,Lee,M,M,2023-06-25
18743.0,AW00018743,Thomas,Perez,M,F,2023-04-09
18744.0,AW00018744,Linda,Jackson,M,M,2025-05-15
18745.0,AW00018745,Susan,White,S,F,2025-06-20
18746.0,AW00018746,Malia,Clark,S,M,2024-06-14
18747.0,AW00018747,William,Jones,S,F,2025-07-26
18748.0,AW00018748,Timothy,Davis,M,F,2025-12-24
18749.0,AW00018749,Melissa,Lopez,S,F,2025-02-27
18750.0,AW00018750,Aroha,Jackson,S,F,2025-11-28
18751.0,AW00018751,Steven,Thompson,S,M,2026-03-13
18752.0,AW00018752,Mary,Adams,S,F,2023-04-15
18753.0,AW00018753,Karen,Scott,M,F,2024-05-04
18754.0,AW00018754,Jessica,Wright,M,M,2023-11-09
18755.0,AW00018755,Jason,Scott,M,M,2025-04-09
18756.0,AW00018756,Rebecca,Turner,S,F,2023-12-25
18757.0,AW00018757,Kenneth,Manu,M,F,2025-11-04
18758.0,AW00018758,Michael,Manu,S,M,2025-03-20
18759.0,AW00018759,Donald,Phillips,S,F,2023-03-07
18760.0,AW00018760,Michelle,Garcia,S,F,2024-06-12
18761.0,AW00018761,Donna,Scott,S,F,2023-10-22
18762.0,AW00018762,Tane,Green,M,M,2024-03-09
18763.0,AW00018763,Richard,Wilson,S,F,2025-04-20
18764.0,AW00018764,Robert,Wilson,S,F,2024-01-12
18765.0,AW00018765,Malia,Lopez,M,M,2024-11-30
18766.0,AW00018766,Richard,Moore,M,F,2023-05-13
18767.0,AW00018767,William,Parker,M,M,2023-12-11
18768.0,AW00018768,Susan,Adams,S,M,2025-04-13
18769.0,AW00018769,Jason,Wright,S,M,2026-04-20
18770.0,AW00018770,Baraa,Taylor,M,M,2025-10-16
18771.0,AW00018771,Michael,Patel,S,F,2025-10-24
18772.0,AW00018772,Linda,Thompson,M,F,2024-05-09
18773.0,AW00018773,Patricia,Campbell,S,M,2024-08-18
18774.0,AW00018774,Carol,Adams,S,F,2025-03-25
18775.0,AW00018775,Susan,Roberts,M,F,2026-01-30
18776.0,AW00018776,Paul,Thompson,S,F,2024-10-19
18777.0,AW00018777,Mere,Garcia,M,F,2023-03-11
18778.0,AW00018778,Steven,Toalii,M,M,2023-06-06
18779.0,AW00018779,Andrew,Jones,M,F,2025-08-10
18780.0,AW00018780,Donna,Davis,S,M,2025-10-27
18781.0,AW00018781,Jennifer,Lewis,S,F,2023-08-27
18782.0,AW00018782,Peter,Johnson,M,F,2023-07-04
18783.0,AW00018783,Barbara,Wilson,M,F,2023-01-14
18784.0,AW00018784,Deborah,Thompson,M,M,2024-01-10
18785.0,AW00018785,Joshua,Mitchell,M,F,2025-04-11
18786.0,AW00018786,Lisa,Garcia,M,F,2025-06-12
18787.0,AW00018787,Anthony,Carter,M,F,2024-10-13
18788.0,AW00018788,Daniel,Clark,S,M,2026-03-22
18789.0,AW00018789,Timothy,Lee,S,M,2024-08-17
18790.0,AW00018790,Anthony,Ngata,S,F,2025-11-24
18791.0,AW00018791,Richard,Young,M,F,2023-05-26
18792.0,AW00018792,Lisa,Green,M,F,2024-05-02
18793.0,AW00018793,Michelle,Allen,S,M,2026-04-20
18794.0,AW00018794,Kimberly,Thompson,M,M,2025-09-23
18795.0,AW00018795,Elizabeth,Martin,S,F,2025-08-23
18796.0,AW00018796,Michelle,White,S,F,2025-07-07
18797.0,AW00018797,Susan,Williams,M,M,2024-01-31
18798.0,AW00018798,Melissa,Lee,M,M,2025-12-28
18799.0,AW00018799,John,Lopez,M,M,2023-12-01
18800.0,AW00018800,Baraa,Brown,S,M,2024-09-22
18801.0,AW00018801,Barbara,Miller,S,F,2025-05-23
18802.0,AW00018802,George,Davis,S,F,2023-04-09
18803.0,AW00018803,Richard,Taylor,M,M,2026-01-02
18804.0,AW00018804,Malia,Patel,S,M,2023-07-30
18805.0,AW00018805,Sandra,Roberts,S,M,2024-07-13
18806.0,AW00018806,Tane,Lewis,S,M,2024-06-22
18807.0,AW00018807,Paul,Williams,S,F,2026-04-28
18808.0,AW00018808,Michelle,Nelson,S,M,2025-02-26
18809.0,AW00018809,Sione,Turner,S,F,2026-01-03
18810.0,AW00018810,Barbara,Nime,M,M,2023-06-27
18811.0,AW00018811,Carol,King,S,M,2026-04-04
18812.0,AW00018812,Steven,Phillips,M,M,2026-04-02
18813.0,AW00018813,Amanda,Garcia,M,M,2023-08-21
18814.0,AW00018814,Nancy,Lopez,S,F,2025-02-28
18815.0,AW00018815,Sandra,Green,M,M,2024-11-19
18816.0,AW00018816,Michelle,Wright,S,M,2023-05-31
18817.0,AW00018817,Baraa,Johnson,S,F,2023-09-18
18818.0,AW00018818,Jason,Toalii,S,F,2026-04-03
18819.0,AW00018819,Emily,Lee,M,F,2024-08-03
18820.0,AW00018820,Andrew,Singh,M,M,2023-09-19
18821.0,AW00018821,Betty,Turner,M,F,2023-01-30
18822.0,AW00018822,Charles,Thomas,M,M,2023-05-21
18823.0,AW00018823,Kimberly,Singh,S,M,2023-02-07
18824.0,AW00018824,Stephanie,Perez,M,F,2023-11-12
18825.0,AW00018825,John,Patel,S,M,2025-01-11
18826.0,AW00018826,Brian,Lee,S,F,2024-09-18
18827.0,AW00018827,Charles,Young,M,F,2025-01-16
18828.0,AW00018828,Amanda,Jones,S,M,2023-12-11
18829.0,AW00018829,Kenneth,Nelson,M,F,2023-10-25
18830.0,AW00018830,Thomas,Perez,M,M,2023-08-03
18831.0,AW00018831,Kenneth,Manu,S,M,2023-05-11
18832.0,AW00018832,Donald,Roberts,S,F,2023-06-24
18833.0,AW00018833,Sarah,Johnson,S,F,2023-11-18
18834.0,AW00018834,Jason,Clark,S,M,2024-07-06
18835.0,AW00018835,Betty,Miller,S,F,2024-11-22
18836.0,AW00018836,Tane,Thompson,M,M,2024-06-04
18837.0,AW00018837,Joshua,Martin,M,M,2024-03-27
18838.0,AW00018838,Stephanie,Adams,S,F,2025-11-22
18839.0,AW00018839,David,Manu,M,M,2023-10-13
18840.0,AW00018840,Jessica,Roberts,M,F,2025-06-30
18841.0,AW00018841,Baraa,Brown,M,F,2025-07-07
18842.0,AW00018842,Ashley,Davis,S,F,2026-05-08
18843.0,AW00018843,Rebecca,White,M,F,2026-04-23
18844.0,AW00018844,Mere,Moore,M,F,2023-09-01
18845.0,AW00018845,Betty,Manu,S,M,2023-06-06
18846.0,AW00018846,Rebecca,Allen,M,F,2024-11-24
18847.0,AW00018847,Mary,Walker,M,F,2026-02-28
18848.0,AW00018848,Jennifer,Walker,M,F,2025-04-21
18849.0,AW00018849,Kimberly,Brown,M,F,2025-08-27
18850.0,AW00018850,Carol,Phillips,S,M,2023-09-05
18851.0,AW00018851,Sione,Singh,S,M,2023-11-10
18852.0,AW00018852,Karen,Walker,M,M,2023-05-15
18853.0,AW00018853,Jessica,Lopez,M,F,2023-11-07
18854.0,AW00018854,Thomas,Clark,M,M,2024-05-18
18855.0,AW00018855,Baraa,Walker,M,M,2023-10-03
18856.0,AW00018856,Joseph,Clark,S,M,2024-10-05
18857.0,AW00018857,Rebecca,Turner,S,M,2025-03-28
18858.0,AW00018858,Susan,Phillips,S,M,2023-11-10
18859.0,AW00018859,Kimberly,Walker,M,F,2023-03-24
18860.0,AW00018860,Andrew,Anderson,S,M,2026-05-21
18861.0,AW00018861,Malia,Toalii,M,F,2025-11-14
18862.0,AW00018862,Deborah,Lewis,M,F,2025-06-09
18863.0,AW00018863,James,Phillips,M,F,2026-04-25
18864.0,AW00018864,Sarah,Perez,S,F,2025-09-02
18865.0,AW00018865,Andrew,Young,M,M,2023-04-07
18866.0,AW00018866,Michelle,Lee,M,F,2023-04-07
18867.0,AW00018867,James,Kumar,M,F,2026-02-17
18868.0,AW00018868,Donald,Phillips,S,F,2025-08-04
18869.0,AW00018869,Melissa,Ngata,M,F,2023-09-28
18870.0,AW00018870,Peter,Patel,S,M,2023-02-13
18871.0,AW00018871,Elizabeth,Wilson,M,F,2024-09-23
18872.0,AW00018872,Kenneth,Lopez,S,M,2025-03-07
18873.0,AW00018873,Rebecca,White,S,M,2024-05-09
18874.0,AW00018874,Baraa,Campbell,S,M,2023-01-25
18875.0,AW00018875,Ronald,Roberts,M,M,2025-04-22
18876.0,AW00018876,Susan,Moore,S,F,2025-11-14
18877.0,AW00018877,Michael,Patel,M,F,2023-10-13
18878.0,AW00018878,Ronald,Campbell,S,F,2025-10-04
18879.0,AW00018879,Elizabeth,Wilson,S,M,2023-12-05
18880.0,AW00018880,Elizabeth,Ngata,S,M,2025-07-17
18881.0,AW00018881,Paul,Wilson,S,M,2024-01-22
18882.0,AW00018882,Jason,Phillips,M,M,2023-10-10
18883.0,AW00018883,Anthony,Martin,S,F,2024-01-31
18884.0,AW00018884,Donna,Adams,S,M,2024-08-08
18885.0,AW00018885,Susan,White,S,F,2023-08-29
18886.0,AW00018886,Daniel,King,S,F,2023-07-05
18887.0,AW00018887,Jennifer,Wright,S,F,2024-02-03
18888.0,AW00018888,Peter,White,M,M,2024-04-08
18889.0,AW00018889,Elizabeth,Roberts,M,F,2023-10-04
18890.0,AW00018890,Baraa,Kumar,M,M,2024-01-31
18891.0,AW00018891,James,Ngata,M,F,2025-10-03
18892.0,AW00018892,Amanda,Green,M,M,2025-10-17
18893.0,AW00018893,Thomas,Lewis,M,F,2024-05-05
18894.0,AW00018894,Aroha,Ngata,M,M,2023-09-26
18895.0,AW00018895,Stephanie,Williams,S,F,2026-05-17
18896.0,AW00018896,Peter,Moore,M,M,2023-06-29
18897.0,AW00018897,Melissa,Manu,M,M,2024-10-11
18898.0,AW00018898,David,Thomas,S,F,2024-10-10
18899.0,AW00018899,Lisa,Allen,S,M,2026-01-10
18900.0,AW00018900,Mark,Turner,M,F,2025-08-22
18901.0,AW00018901,Jessica,Clark,S,M,2023-05-28
18902.0,AW00018902,Karen,Davis,S,M,2026-02-23
18903.0,AW00018903,Karen,White,M,F,2025-08-23
18904.0,AW00018904,Richard,Williams,M,M,2023-09-15
18905.0,AW00018905,Rebecca,Hall,S,M,2024-09-29
18906.0,AW00018906,John,Adams,S,F,2024-05-10
18907.0,AW00018907,Barbara,Hall,S,M,2024-02-04
18908.0,AW00018908,Linda,Parker,S,F,2025-12-11
18909.0,AW00018909,Deborah,Phillips,M,F,2025-09-12
18910.0,AW00018910,Mere,Hall,S,F,2026-05-01
18911.0,AW00018911,Sandra,Manu,S,F,2023-03-26
18912.0,AW00018912,Deborah,Lewis,S,M,2026-02-26
18913.0,AW00018913,Michelle,Campbell,S,M,2025-04-08
18914.0,AW00018914,Mary,King,M,F,2023-05-05
18915.0,AW00018915,Michelle,Hall,M,M,2024-11-21
18916.0,AW00018916,Patricia,Miller,S,F,2023-12-19
18917.0,AW00018917,Ashley,Moore,S,M,2026-02-13
18918.0,AW00018918,Michelle,Davis,M,M,2026-04-07
18919.0,AW00018919,Richard,Thomas,M,F,2023-08-05
18920.0,AW00018920,Michelle,Mitchell,S,F,2025-11-15
18921.0,AW00018921,George,Williams,S,F,2026-02-12
18922.0,AW00018922,Peter,Miller,M,M,2025-10-01
18923.0,AW00018923,Anthony,Manu,S,F,2023-01-25
18924.0,AW00018924,Joshua,Hall,M,F,2023-02-27
18925.0,AW00018925,Tane,Kumar,M,F,2024-04-15
18926.0,AW00018926,Amanda,Davis,S,F,2025-02-08
18927.0,AW00018927,Mary,Miller,S,F,2023-06-11
18928.0,AW00018928,Tane,Lewis,M,F,2023-08-29
18929.0,AW00018929,Betty,Martin,M,F,2024-03-08
18930.0,AW00018930,Timothy,Mitchell,S,F,2025-01-18
18931.0,AW00018931,Brian,Allen,M,M,2024-05-13
18932.0,AW00018932,Andrew,Moore,S,F,2023-03-16
18933.0,AW00018933,George,King,M,F,2024-11-12
18934.0,AW00018934,Elizabeth,Williams,S,M,2025-07-25
18935.0,AW00018935,Donna,Moore,M,M,2025-10-25
18936.0,AW00018936,Ashley,Perez,S,F,2024-09-22
18937.0,AW00018937,Mere,Lee,S,M,2023-01-13
18938.0,AW00018938,Mary,Wright,S,F,2025-05-29
18939.0,AW00018939,Mary,Adams,S,F,2024-01-16
18940.0,AW00018940,Aroha,Allen,S,F,2023-04-26
18941.0,AW00018941,Timothy,Toalii,M,M,2023-07-30
18942.0,AW00018942,Steven,Green,M,M,2023-04-01
18943.0,AW00018943,Betty,Lopez,M,F,2023-07-08
18944.0,AW00018944,Barbara,Nime,S,M,2025-01-08
18945.0,AW00018945,Nancy,Davis,M,F,2023-11-15
18946.0,AW00018946,Joshua,Phillips,M,F,2024-09-11
18947.0,AW00018947,Carol,Thomas,S,F,2024-11-15
18948.0,AW00018948,Rebecca,White,S,M,2025-01-11
18949.0,AW00018949,Mark,Young,S,F,2024-04-09
18950.0,AW00018950,Barbara,Hall,S,F,2024-05-02
18951.0,AW00018951,Malia,Parker,M,M,2025-01-13
18952.0,AW00018952,Michael,White,M,F,2023-10-21
18953.0,AW00018953,Sarah,Jones,S,M,2024-07-31
18954.0,AW00018954,Kenneth,Lewis,S,M,2025-09-14
18955.0,AW00018955,Barbara,Jones,M,F,2024-08-19
18956.0,AW00018956,Anthony,Carter,M,M,2024-12-06
18957.0,AW00018957,Jennifer,Jones,S,M,2025-03-11
18958.0,AW00018958,Aroha,Anderson,S,M,2025-08-24
18959.0,AW00018959,Timothy,Anderson,M,F,2024-07-28
18960.0,AW00018960,Charles,Manu,M,F,2024-07-09
18961.0,AW00018961,David,Taylor,S,M,2023-05-17
18962.0,AW00018962,Matthew,Wilson,M,M,2025-03-22
18963.0,AW00018963,John,Manu,M,F,2024-03-13
18964.0,AW00018964,Kenneth,Turner,S,M,2023-04-05
18965.0,AW00018965,Charles,Brown,S,F,2026-03-31
18966.0,AW00018966,Amanda,Campbell,S,M,2023-10-11
18967.0,AW00018967,Paul,Walker,M,M,2025-02-02
18968.0,AW00018968,Mark,Nelson,S,F,2023-03-03
18969.0,AW00018969,Timothy,Allen,M,M,2023-02-10
18970.0,AW00018970,Kimberly,Brown,S,F,2023-11-11
18971.0,AW00018971,Nancy,Taylor,S,M,2024-09-10
18972.0,AW00018972,Tane,Taylor,M,F,2025-06-18
18973.0,AW00018973,Anthony,Green,S,F,2023-09-12
18974.0,AW00018974,Ronald,Jones,S,F,2024-09-28
18975.0,AW00018975,Melissa,Campbell,S,F,2023-12-27
18976.0,AW00018976,Andrew,Nelson,S,F,2023-11-26
18977.0,AW00018977,Susan,Walker,S,F,2024-02-18
18978.0,AW00018978,Betty,Wright,M,M,2024-10-04
18979.0,AW00018979,Susan,Toalii,S,M,2025-09-05
18980.0,AW00018980,Sione,Smith,S,F,2025-05-15
18981.0,AW00018981,Tane,Parker,M,F,2026-03-03
18982.0,AW00018982,Richard,Martin,S,F,2026-04-08
18983.0,AW00018983,Jessica,Moore,M,M,2024-06-05
18984.0,AW00018984,Jennifer,Green,S,F,2026-04-14
18985.0,AW00018985,Kenneth,Green,M,M,2023-01-04
18986.0,AW00018986,Timothy,Thompson,M,M,2025-05-30
18987.0,AW00018987,Melissa,Thomas,M,M,2026-02-16
18988.0,AW00018988,Jessica,Carter,M,M,2023-01-31
18989.0,AW00018989,Richard,Wright,S,F,2025-06-08
18990.0,AW00018990,Jessica,Clark,S,F,2023-08-02
18991.0,AW00018991,Peter,Green,M,F,2023-11-05
18992.0,AW00018992,Andrew,Mitchell,S,M,2025-11-22
18993.0,AW00018993,Barbara,Nime,S,F,2025-08-13
18994.0,AW00018994,Peter,Young,M,F,2024-04-14
18995.0,AW00018995,George,Thomas,M,F,2025-10-20
18996.0,AW00018996,Karen,Turner,S,F,2024-03-11
18997.0,AW00018997,Anthony,Toalii,S,M,2024-08-01
18998.0,AW00018998,Anthony,Green,S,M,2023-08-04
18999.0,AW00018999,Mary,Jones,S,F,2025-04-11
19000.0,AW00019000,Tane,Thomas,S,M,2024-05-28
19001.0,AW00019001,Kenneth,Carter,S,M,2024-10-28
19002.0,AW00019002,Ronald,White,S,F,2024-02-07
19003.0,AW00019003,Richard,Johnson,S,M,2023-12-29
19004.0,AW00019004,Kimberly,Lewis,M,F,2023-08-31
19005.0,AW00019005,Malia,Allen,M,M,2023-10-24
19006.0,AW00019006,Jessica,Walker,M,M,2025-08-04
19007.0,AW00019007,Rebecca,White,S,F,2025-01-04
19008.0,AW00019008,William,Anderson,M,F,2024-05-17
19009.0,AW00019009,Aroha,Thompson,M,M,2025-11-08
19010.0,AW00019010,Sione,Wilson,S,M,2023-04-15
19011.0,AW00019011,Donna,Kumar,M,M,2025-04-13
19012.0,AW00019012,David,Adams,M,M,2026-03-17
19013.0,AW00019013,Sione,Taylor,S,M,2024-01-17
19014.0,AW00019014,Patricia,Campbell,S,M,2026-04-12
19015.0,AW00019015,George,Adams,M,M,2026-02-08
19016.0,AW00019016,Malia,Smith,M,M,2023-08-30
19017.0,AW00019017,Tane,Thomas,M,F,2024-11-27
19018.0,AW00019018,Linda,Adams,S,M,2023-08-19
19019.0,AW00019019,Daniel,Perez,M,F,2025-11-21
19020.0,AW00019020,Matthew,King,S,F,2025-01-04
19021.0,AW00019021,Timothy,Lopez,M,M,2025-03-09
19022.0,AW00019022,Patricia,Phillips,S,F,2024-03-03
19023.0,AW00019023,Sandra,Davis,M,M,2024-07-30
19024.0,AW00019024,Kimberly,Jackson,S,F,2025-01-12
19025.0,AW00019025,Matthew,Singh,S,F,2025-01-19
19026.0,AW00019026,Amanda,Jackson,M,F,2024-06-08
19027.0,AW00019027,David,Davis,M,F,2025-04-22
19028.0,AW00019028,Mary,Kumar,M,F,2025-02-13
19029.0,AW00019029,Mere,King,M,F,2023-04-07
19030.0,AW00019030,Linda,Jones,S,M,2024-05-31
19031.0,AW00019031,Deborah,Lee,S,F,2023-08-09
19032.0,AW00019032,Peter,Hall,M,M,2026-03-10
19033.0,AW00019033,Emily,Moore,S,F,2024-07-19
19034.0,AW00019034,Mark,Kumar,S,M,2025-07-18
19035.0,AW00019035,Robert,Perez,M,F,2024-01-15
19036.0,AW00019036,Jessica,Toalii,M,M,2026-05-29
19037.0,AW00019037,Amanda,Green,S,M,2023-06-22
19038.0,AW00019038,Elizabeth,White,M,M,2024-07-07
19039.0,AW00019039,Linda,Nelson,M,M,2023-02-20
19040.0,AW00019040,Karen,Davis,M,F,2026-02-04
19041.0,AW00019041,Karen,Lewis,M,F,2025-07-26
19042.0,AW00019042,Stephanie,Walker,M,M,2023-03-19
19043.0,AW00019043,Betty,Carter,M,F,2025-07-04
19044.0,AW00019044,Daniel,Parker,M,F,2026-03-13
19045.0,AW00019045,Thomas,Phillips,M,F,2025-04-25
19046.0,AW00019046,Charles,Thomas,S,F,2024-11-13
19047.0,AW00019047,Kenneth,Hall,M,F,2023-12-23
19048.0,AW00019048,Kenneth,Lopez,S,F,2023-01-24
19049.0,AW00019049,Emily,Brown,S,F,2025-05-28
19050.0,AW00019050,Deborah,Thomas,S,F,2023-08-07
19051.0,AW00019051,Aroha,Scott,S,M,2025-07-23
19052.0,AW00019052,Betty,Lee,S,F,2025-01-20
19053.0,AW00019053,Michelle,Anderson,S,M,2025-01-19
19054.0,AW00019054,Robert,Baker,M,F,2023-01-26
19055.0,AW00019055,Timothy,Patel,M,F,2024-06-23
19056.0,AW00019056,Betty,Garcia,M,F,2025-09-03
19057.0,AW00019057,Nancy,Carter,M,M,2025-03-01
19058.0,AW00019058,David,Scott,M,M,2024-03-04
19059.0,AW00019059,David,White,S,M,2026-04-10
19060.0,AW00019060,Steven,Davis,S,M,2025-05-26
19061.0,AW00019061,David,Lee,S,M,2024-05-20
19062.0,AW00019062,Patricia,Allen,S,M,2023-06-06
19063.0,AW00019063,Karen,Thompson,S,M,2025-12-15
19064.0,AW00019064,Jessica,Nelson,S,M,2025-02-09
19065.0,AW00019065,Emily,Moore,S,M,2023-12-25
19066.0,AW00019066,George,Jackson,M,F,2024-01-03
19067.0,AW00019067,John,Scott,M,M,2024-06-22
19068.0,AW00019068,Charles,Mitchell,S,M,2024-12-05
19069.0,AW00019069,Jennifer,Young,S,M,2026-05-05
